Campbell's chunky beef & potato soup peas  : 8T 85g 70c 4p
white onion  : 100g 30c 0.7p 
xanthan gum  : 1T 9g 30c, 0p 
Sichuan pepper  : 1T 7g 40c 1p
paprika  : 1t 2.3g 6c 0p
Swerve SR  : 1T 14g 0c 0p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Smuckers sugar free apricot preserves  : 1T 17g 10c 0p
Mission corn tortilla  : 4 43g 90c 2p
cherries 4045  : 100g 77c 1.09p 
Hershey's white cream  : w  sprinkles & popping candy 1br 12bk 42g
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Chocolate Chex  : 1C 43g 180c 4.3p
Silk unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 12T 170g 70c 13p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Safeway strawberry lemonade swirl sliced loaf cake  : 1sl 45g 170c 2p
Signature Select black raspberry chip ice cream  : 1C 134g 285c 3p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Ghirardelli semii-sweet chocolate chips  : 1T 15g 70c 0.4p
blueberries  : 100g 58c 0.7p 
Yellow Gage plum  : 100g 60c 1.0p 
nectarine 4036  : 100g 44c 1.1p 
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Progresso beef pot roast  : w  country vegetables soup peas 8T 85g 70c
white onion  : 100g 30c 0.7p 
xanthan gum  : 1T 9g 30c 0p
Sichuan pepper  : 1T 7g 40c 1p
paprika  : 1t 2.3g 6c 0p
Swerve SR  : 1T 14g 0c 0p
white flour  : 1T 10g 33c 1p
corn starch  : 1t 8g 30c 0p
Safeway Hershey's vanilla chip macadamia nut cookie  : 1 57g 243c 2.4p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
nutmeg  : 1t 2.2g 12c 0.1p
Swerve SR  : 1T 14g 0c 0p
Ghirardelli semii-sweet chocolate chips  : 1T 15g 70c 0.4p
Gimbal's Sour Lovers  : 11 40g 140c 0p
blueberries  : 100g 58c 0.7p 
Yellow Gage plum  : 100g 60c 1.0p 
peach 4038  : 100g 39c 0.9p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Cap'n Crunch  : 1C 38g 150c 2p
Cinnamon Toast Crunch  : 1C 41g 173c 1.2p
Silk unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 12T 170g 70c 13p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Safeway Hershey's vanilla chip macadamia nut cookie  : 1 57g 243c 2.4p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Ghirardelli semii-sweet chocolate chips  : 1T 15g 70c 0.4p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Gimbal's Sour Lovers  : 11 40g 140c 0p
Yellow Gage plum 4442  : 100g 60c 1.0p 
nectarine 4036  : 100g 44c 1.1p 
cherries 4045  : 100g 77c 1.09p 
Rice a Roni cheddar broccoli  : 1srv 56g 210c 6p
Star extra virgin olive oil  : 1T 12g 120c 0p
water cayenne  : 1T 5.3g 17c 0.4p
4T : 4T 28g 110c 6g peas 8T
Safeway Hershey's vanilla chip macadamia nut cookie  : 1 57g 243c 2.4p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Smuckers sugar free apricot preserves  : 1T 17g 10c 0p
Gimbal's Sour Lovers  : 11 40g 140c 0p
Yellow Gage plum 4442  : 100g 60c 1.0p 
peach 4038  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.09p 
Bamba peanut butter puffs  : 35 28g 150c 5p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Life  : 1C 42g 160c 4p
Toast Crunch Cinnamon Loaded  : w  vanilla creme 1C 42g 180c
Kashi Go Chocolate Crunch  : 1C 69g 267c 13.3p
Silk unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 12T 170g 70c 13p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Safeway Hershey's vanilla chip macadamia nut cookie  : 1 57g 243c 2.4p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
peanut butter spread nectarine 4036  : 100g 44c 1.1p 
Sumo 3632  : 100g 47c 0.9p 
Hershey's white cream  : w  sprinkles & popping candy 1br 12bk 42g
Rice a Roni stir fry  : 1srv 56g 180c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
water cayenne  : 1T 5.3g 17c 0.4p
hot Italian style sausage  : 1 50g 157c 10.8p
peas  : 8T 85g 70c 4p
pineapple chunks  : 8T 123g 110c 0p
Safeway strawberry lemonade swirl sliced loaf cake  : 1sl 45g 170c 2p
Signature Select black raspberry chip ice cream  : 1C 134g 285c 3p
pineapple juice  : 16T 240g 132c 1.0p
Swerve SR  : 1T 14g 0c 0p
Kong Yen rice vinegar  : 1T 15g 2c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0.1p
Kimlan soy paste  : 1T 15g 10c 1.2p
cayenne  : 1T 5.3g 17c 0.4p
white flour  : 1T 10g 33c 1p
peanut butter spread PB Fit peanut butter powder  : 2T 16g 70c 9p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Gimbal's Sour Lovers  : 11 40g 140c 0p
Roxas St orange  : 100g 53c 0.8p 
black plum 4040  : 100g 43c 0.7p 
nectarine 4378  : 100g 44c 1.1p 
Hershey's white cream  : w  sprinkles & popping candy 1br 12bk 42g
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Life  : 1C 42g 160c 4p
Cap'n Crunch  : 1C 38g 150c 2p
Frosted mini wheats  : 1C 60g 210c 5p
Silk unsweet vanilla almond milk  : 1C 256g 30c 1p
Dannon Light+Fit vanilla Greek yogurt  : 1C 150g 80c 12p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Safeway strawberry lemonade swirl sliced loaf cake  : 1sl 45g 170c 2p
Signature Select black raspberry chip ice cream  : 1C 134g 285c 3p
peanut butter spread PB Fit peanut butter powder  : 2T 16g 70c 9p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
honey  : 1T 22g 65c 0.6p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
xanthan gum  : 1T 9g 30c, 0p 
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Smuckers sugar free apricot preserves  : 1T 17g 10c 0p
Gimbal's Sour Lovers  : 11 40g 140c 0p
black plum 4040  : 100g 43c 0.7p 
Sumo 3632  : 100g 47c 0.9p 
Rice a Roni mexican style  : 1srv 56g 190c 6p
Star extra virgin olive oil  : 1T 12g 120c 0p
beef tri-tip strips  : 100g 291c 26.7p 
peas  : 8T 85g 70c 4p
Fud queso oaxaqueno  : 4T 28g 90c 6p
salsa Tostitos chunky salsa  : 2T 33g 10c 0p
G Hughes sugar free ketchup  : 1t 16g 5c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
ground chipotle  : 1t 3g 7c 0.2p
Betty Crocker chocolate chip cookie brittle mix  : 1srv 23g 100c 1p
Lucerne unsalted butter  : 1T 14g 100c 0p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Tang  : 1sc 36g 140c 0p
xanthan gum  : 1T 9g 30c, 0p 
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Mission corn tortilla  : 4 43g 90c 2p
Hershey's white cream  : w  sprinkles & popping candy 1br 12bk 42g
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Cinnamon Toast Crunch  : 1C 41g 173c 1.2p
Double Chocolate Brownie Batter Krave  : 1C 41g 170c 3p
Elf on the Shelf  : 1C 27g 93c 1.3p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Dannon Light+Fit vanilla Greek yogurt  : 1C 150g 90c 12p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Tang  : 1sc 36g 140c 0p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Quaker apple & cinnamon instant oats  : 1pk 45g 160c 4p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Swerve SR  : 1T 14g 0c 0p
Sunmaid golden raisins  : 4T 40g 120c 1p
Dannon Light+Fit vanilla Greek yogurt  : 1C 150g 90c 12p
Ben's Original creamy four cheese Ready Rice  : 1C 156g 220c 5p
1pk : 1pk 240g 340c 7p
hot Italian style sausage  : 1 50g 157c 10.8p
peas  : 8T 85g 70c 4p
frozen corn  : 8T 85g 90c 3p
Fud queso oaxaqueno  : 4T 28g 90c 6p
El Mexicano nacho cheese sauce  : 4T 62g 80c 1p
Lucky Foods Seoul gochujang  : 1T 15g 35c 1p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
popcorn cheese  : 2T 15g 70c 3p
cinnamon  : 1T 8g 19c 0.5p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
Swerve BSR  : 1T 16g 0c 0p
Silk unsweetened cashew milk  : 1C 256g 25c 1p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Tang  : 1sc 36g 140c 0p
xanthan gum  : 1T 9g 30c 0p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Life  : 1C 42g 160c 4p
Cap'n Crunch  : 1C 38g 150c 2p
Cocoa Pebbles  : 1C 36g 140c 2.7p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Dannon Light+Fit vanilla Greek yogurt  : 1C 150g 90c 12p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Tang  : 1sc 36g 140c 0p
cream of tartar  : 1t 48g 0p 
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
lemon extract peach 4044  : 100g 39c 0.9p 
grapefruit 4289  : 100g 43c 0.8p 
Hershey's white cream  : w  sprinkles & popping candy 1br 12bk 42g
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Star extra virgin olive oil  : 1T 12g 120c 0p
Surimi krab legs  : 100g 105c 14.5p 
peas  : 8T 85g 70c 4p
mung bean sprouts  : 100g 30c 4p 
Gimbal's Sour Lovers  : 11 40g 140c 0p
Waterfront Bisro hot cocktail sauce  : 4T 68g 60c 1p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Sambal Oelek chili paste  : 1T 20g 20c 0p
Lucky Foods Seoul gochujang  : 1T 15g 35c 1p
Sig Sel SW style sweet & spicy mustard  : 1t 5g 10c 0p
Dynasty Chinese-style mustard  : 1t 5g 10c 0p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
cayenne Swerve BSR  : 1T 16g 0c 0p
minced garlic  : 1T 20g 20c 0.2p
dried minced onion  : 1T 5g 17c 0.5p
black : black brown white sesame seeds 1T 9g
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
cream of tartar  : 1t 3g 8c 0p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Smuckers sugar free apricot preserves  : 1T 17g 10c 0p
Atualfo 4961  : 100g 65c 1p 
grapefruit 4289  : 100g 43c 0.8p 
Hershey's white cream  : w  sprinkles & popping candy 1br 12bk 42g
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Cap'n Crunch  : 1C 38g 150c 2p
Cocoa Pebbles  : 1C 36g 140c 2.7p
Elf on the Shelf  : 1C 27g 93c 1.3p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Dannon Light+Fit vanilla Greek yogurt  : 1C 150g 90c 12p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Safeway strawberry lemonade swirl sliced loaf cake  : 1sl 45g 170c 2p
Signature Select black raspberry chip ice cream  : 1C 134g 285c 3p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
cream of tartar  : 1t 3g 8c 0p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Smuckers sugar free apricot preserves  : 1T 17g 10c 0p
Gimbal's Sour Lovers  : 11 40g 140c 0p
peach 4044  : 100g 39c 0.9p 
Atualfo 4312  : 100g 65c 1p 
Hershey's dark chocolate lava cake kisses  : 6pc 28g 120c 1p
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Star extra virgin olive oil  : 1T 12g 120c 0p
hot Italian style sausage  : 1 50g 157c 10.8p
peas  : 8T 85g 70c 4p
Safeway strawberry lemonade swirl sliced loaf cake  : 1sl 45g 170c 2p
Ben & Jerry's Half Baked ice cream  : 1C 212g 555c 9p
2 : 2 3 C, 141g, 370c, 6p  
salsa Tostitos chunky salsa  : 2T 33g 10c 0p
G Hughes sugar free ketchup  : 1t 16g 5c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
ground chipotle  : 1t 3g 7c 0.2p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
cream of tartar  : 1t 3g 8c 0p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Smuckers sugar free red raspberry preserves  : 1T 17g 10c 0p
black plum 4040  : 100g 43c 0.7p 
Sumo 3632  : 100g 47c 0.9p 
M&M peanuts Fun Size  : 18g 90c 2.0p 
Special K Chocolatey Delight  : 1C 42g 160c 3p
Chocolate Krave  : 1C 41g 170c 3p
Cocoa Pebbles  : 1C 36g 140c 2.7p
Peeps  : 1C 29g 113c 1.5p
Silk unsweet vanilla cashew milk  : 1C 256g 25c 1p
Oikos Triple Zero banana creme yogurt  : C 150g 90c 15p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Safeway strawberry lemonade swirl sliced loaf cake  : 1sl 45g 170c 2p
Ben & Jerry's Half Baked ice cream  : 1C 212g 555c 9p
2 : 2 3 C, 141g, 370c, 6p  
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Minute tapioca  : 1.5t 6g 20c 0p
Smuckers sugar free red raspberry preserves  : 1T 17g 10c 0p
Yellow Gage plum 4442  : 100g 60c 1.0p 
black plum 4040  : 100g 43c 0.7p 
Mizuh rice crackers  : 30g 110c 2p 
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Star extra virgin olive oil  : 1T 12g 120c 0p
Surimi krab legs  : 100g 105c 14.5p 
21-25ct shrimp  : 5 85g 60c 15p
peas  : 8T 85g 70c 4p
pineapple chunks  : 8T 123g 110c 0p
Ben & Jerry's Half Baked ice cream  : 1C 212g 555c 9p
2 : 2 3 C, 141g, 370c, 6p  
pineapple juice  : 16T 240g 132c 1.0p
Swerve SR  : 1T 14g 0c 0p
Kong Yen rice vinegar  : 1T 15g 2c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0.1p
Kimlan soy paste  : 1T 15g 10c 1.2p
HanAsia ginger honey tea  : 1T 20g 55c 0p
cayenne  : 1T 5.3g 17c 0.4p
white flour  : 1T 10g 33c 1p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Minute tapioca  : 1.5t 6g 20c 0p
Smuckers sugar free red raspberry preserves  : 1T 17g 10c 0p
Yellow Gage plum 4442  : 100g 60c 1.0p 
Sumo 3632  : 100g 47c 0.9p 
Brach's Tiny Conversation Hearts  : 1bx 28g 110c 0p
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Cinnamon Toast Crunch  : 1C 41g 173c 1.2p
Chocolate Chex  : 1C 43g 180c 4.3p
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Oikos Triple Zero banana creme yogurt  : C 150g 90c 15p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Walden Farms 0c chocolate syrup  : 1T 16g 0c 0p
Swerve SR  : 1T 14g 0c 0p
Ghirardelli triple fudge brownie mix  : 1bx 16srv 538g 2080c
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Minute tapioca  : 1.5t 6g 20c 0p
HanAsia ginger honey tea  : 1T 20g 55c 0p
Quest chocolate peanut butter Hero Protein bar Atualfo 4312  : 100g 65c 1p 
Bocadin  : 1 12.5g 50c 0.4p
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Star extra virgin olive oil  : 1T 12g 120c 0p
Santitas totopos de maiz  : 9 28g 140c 2p
catfish  : 113g 120c 16p 
basa swai  : 112g 60c 13p 
brussels sprouts  : 100g 59c 5.4p 
salsa Tostitos chunky salsa  : 2T 33g 10c 0p
G Hughes sugar free ketchup  : 1t 16g 5c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
ground chipotle  : 1t 3g 7c 0.2p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Ghirardelli semii-sweet chocolate chips  : 1T 15g 70c 0.4p
blueberries  : 100g 58c 0.7p 
grapefruit 4289  : 100g 43c 0.8p 
Sachima Taiwan cake noodle cookie  : 40g 160c 4p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Cap'n Crunch  : 1C 38g 150c 2p
Chocolate Frosted Flakes  : 1C 39g 150c 2p
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Dannon Light+Fit Greek strawberry banana yogurt  : 1C 150g 80c 12p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Walden Farms strawberry syrup  : 1T g 0c 0p
Swerve SR  : 1T 14g 0c 0p
DIY brownie Swerve CSR  : 1T 12g 0c 0p
Silk dairy free heavy whipping cream  : 1T 17g 45c 0p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
vanilla extract  : 1t 4g 10c 0p
Krusteaz Belgian waffle mix  : 5.3T 39g 140c 3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Tang  : 1sc 36g 140c 0p
Smuckers sugar free red raspberry preserves  : 1T 17g 10c 0p
sweetened condensed milk  : 2T 39g 130c 3p
blueberries  : 100g 58c 0.7p 
Atualfo 4312  : 100g 65c 1p 
Sachima Taiwan cake noodle cookie  : 40g 160c 4p 
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Star extra virgin olive oil  : 1T 12g 120c 0p
spicy ahi poke  : 85g 142c 26p 
21-25ct shrimp  : 5 85g 60c 15p
brussels sprouts  : 100g 59c 5.4p 
DIY brownie home made ganache  : 180g 719c 0p 
G Hughes sugar free ketchup  : 1T 16g 5c 0p
Kimlan soy paste  : 1T 19g 10c 0.9p
Sambal Oelek chili paste  : 1T 20g 20c 0p
HanAsia ginger honey tea  : 1T 20g 55c 0p
honey  : 1T 22g 60c 0.1p
ground ginger  : 1t 1.8g 6c 0.2p
Swerve SR  : 1T 14g 0c 0p
minced garlic  : 1T 20g 20c 0.2p
Sichuan pepper  : 1T 7g 40c 1p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
dried minced onion  : 1T 5g 17c 0.5p
onion powder  : 1t 2.4g 8.2c 0.1p
garlic salt  : 1t 5g 5c 0.4p
black : black brown white sesame seeds 1T 9g
Kodiak dark chocolate flapjack & waffle mix  : 4.3T 50g 180c 12p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
home made ganache  : 180g 719c 0p 
Sachima Taiwan cake noodle cookie  : 40g 160c 4p 
Frosted mini wheats  : 1C 60g 210c 5p
Special K Chocolatey Delight  : 1C 42g 160c 3p
Cap'n Crunch  : 1C 38g 150c 2p
Cocoa Pebbles  : 1C 36g 140c 2.7p
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Dannon Light+Fit Greek strawberry banana yogurt  : 1C 150g 80c 12p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Swerve SR  : 1T 14g 0c 0p
Ben & Jerry's Brownie Batter ice cream  : 1C 213g 525c 9p
Kodiak dark chocolate flapjack & waffle mix  : 4.3T 50g 180c 12p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Minute tapioca  : 1.5t 6g 20c 0p
sweetened condensed milk  : 2T 39g 130c 3p
black mission figs 4266  : 100g 74c 0.7p 
Atualfo 4312  : 100g 65c 1p 
Sumo 3632  : 100g 47c 0.9p 
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Star extra virgin olive oil  : 1T 12g 120c 0p
ahi poke shoyu  : 85g 142c 26p 
21-25ct shrimp  : 5 85g 60c 15p
brussels sprouts  : 100g 59c 5.4p 
MV Delights lemon shortbread cookies  : 75g 140c 3.5p 
DIY brownie G Hughes sugar free ketchup  : 1T 16g 5c 0p
Waterfront Bisro hot cocktail sauce  : 4T 68g 60c 1p
Waterfront Bistro tartar sauce  : 2T 29g 80c 0p
sweet pickle relish  : 1T 15g 15c 0p
O'Food gochujang  : 1t 5g 10 Sambal Oelek chili paste 1T 20g
Swerve SR  : 1T 14g 0c 0p
cayenne  : 1T 5.3g 17c 0.4p
ground ginger  : 1t 1.8g 6c 0.2p
Kodiak dark chocolate flapjack & waffle mix  : 4.3T 50g 180c 12p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Minute tapioca  : 1.5t 6g 20c 0p
Ghirardelli semii-sweet chocolate chips  : 1T 15g 70c 0.4p
blueberries  : 100g 58c 0.7p 
black mission figs 4266  : 100g 74c 0.7p 
grapefruit 4289  : 100g 43c 0.8p 
Sachima Taiwan cake noodle cookie  : 40g 160c 4p 
Frosted mini wheats  : 1C 60g 210c 5p
Toast Crunch Cinnamon Loaded  : w  vanilla creme 1C 42g 180c
Peeps  : 1C 29g 113c 1.5p
Chocolate Krave  : 1C 41g 170c 3p
Open Nature unsweet almond milk  : 1C 256g 30c 1p
Dannon Light+Fit Greek strawberry banana yogurt  : 1C 150g 80c 12p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Swerve SR  : 1T 14g 0c 0p
MV Delights lemon shortbread cookies  : 38g 210c 1p 
Ben & Jerry's Brownie Batter ice cream  : 1C 213g 525c 9p
Kodiak dark chocolate flapjack & waffle mix  : 4.3T 50g 180c 12p
Lucerne liquid egg product  : 4T 56g 30c 5p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Minute tapioca  : 1.5t 6g 20c 0p
Signature Select semii-sweet chocolate chips  : 1T 15g 70c 0.4p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Hershey's Classic Caramels fat free sundae syrup  : 2T 40g 100c 0p
Don-Bei black eye beans noodles  : 1.7n 100g 365c 17p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
basa swai  : 112g 60c 13p 
okra  : 100g 33c 1.9p 
brussels sprouts  : 100g 59c 5.4p 
MV Delights lemon shortbread cookies  : 38g 210c 1p 
Signature Select lemon cheesecake ice cream  : 1C 134g 285c 4.5p
Hart condensed tomato soup  : 8T 125g 80c 2p
sweet pickle relish  : 1T 15g 15c 0p
Swerve SR  : 1T 14g 0p 
minced garlic  : 1T 20g 20c 0.2p
garlic salt  : 1t 5g 5c 0.4p
dried minced onion  : 1T 5g 17c 0.5p
onion powder  : 1t 2.4g 8.2c 0.1p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
cinnamon  : 1T 8g 19c 0.5p
ground chipotle  : 1t 3g 7c 0.2p
popcorn cheese  : 2T 15g 70c 3p
basil  : 1t 2g 5c 0.2p
oregano  : 1t 2g 6c 0.2p
thyme  : 1t 2g 5c 0.2p
coriander  : 1t 2g 6c 0.3p
marjoram  : 1t 2g 5c 0.2p
cilantro  : 1t 2g 2c 0.1p
